Category,Test,Region,Result,Resource,More Info
EC2,Detect EC2 Classic Instances,ap-south-1,PASS,,No instances found
EC2,Detect EC2 Classic Instances,sa-east-1,PASS,,No instances found
EC2,Detect EC2 Classic Instances,ap-east-1,PASS,,Region is not enabled
EC2,Detect EC2 Classic Instances,me-south-1,PASS,,Region is not enabled
IAM,Access Keys Rotated,global,PASS,,No users using access keys found
IAM,Access Keys Last Used,global,PASS,,No users using access keys found
IAM,Access Keys Extra,global,PASS,,No users using access keys found
IAM,Empty Groups,global,PASS,,No groups found
S3,S3 Bucket All Users Policy,global,PASS,,No S3 buckets to check
RDS,RDS Restorable,us-east-1,PASS,,No RDS instances found
RDS,RDS Restorable,us-east-2,PASS,,No RDS instances found
RDS,RDS Restorable,us-west-1,PASS,,No RDS instances found
RDS,RDS Restorable,us-west-2,PASS,,No RDS instances found
RDS,RDS Restorable,ca-central-1,PASS,,No RDS instances found
RDS,RDS Restorable,eu-central-1,PASS,,No RDS instances found
RDS,RDS Restorable,eu-west-1,PASS,,No RDS instances found
RDS,RDS Restorable,eu-west-2,PASS,,No RDS instances found
RDS,RDS Restorable,eu-west-3,PASS,,No RDS instances found
RDS,RDS Restorable,eu-north-1,PASS,,No RDS instances found
RDS,RDS Restorable,ap-northeast-1,PASS,,No RDS instances found
RDS,RDS Restorable,ap-northeast-2,PASS,,No RDS instances found
RDS,RDS Restorable,ap-southeast-1,PASS,,No RDS instances found
RDS,RDS Restorable,ap-southeast-2,PASS,,No RDS instances found
RDS,RDS Restorable,ap-south-1,PASS,,No RDS instances found
RDS,RDS Restorable,sa-east-1,PASS,,No RDS instances found
RDS,RDS Restorable,ap-east-1,PASS,,Region is not enabled
RDS,RDS Restorable,me-south-1,PASS,,Region is not enabled
Route53,Domain Auto Renew,global,PASS,,No domains registered through Route53
Route53,Domain Transfer Lock,global,PASS,,No domains registered through Route53
Route53,Domain Expiry,global,PASS,,No domains registered through Route53
RDS,RDS Encryption Enabled,us-east-1,PASS,,No RDS instances found
RDS,RDS Encryption Enabled,us-east-2,PASS,,No RDS instances found
RDS,RDS Encryption Enabled,us-west-1,PASS,,No RDS instances found
RDS,RDS Encryption Enabled,us-west-2,PASS,,No RDS instances found
RDS,RDS Encryption Enabled,ca-central-1,PASS,,No RDS instances found
RDS,RDS Encryption Enabled,eu-central-1,PASS,,No RDS instances found
RDS,RDS Encryption Enabled,eu-west-1,PASS,,No RDS instances found
RDS,RDS Encryption Enabled,eu-west-2,PASS,,No RDS instances found
RDS,RDS Encryption Enabled,eu-west-3,PASS,,No RDS instances found
RDS,RDS Encryption Enabled,eu-north-1,PASS,,No RDS instances found
RDS,RDS Encryption Enabled,ap-northeast-1,PASS,,No RDS instances found
RDS,RDS Encryption Enabled,ap-northeast-2,PASS,,No RDS instances found
RDS,RDS Encryption Enabled,ap-southeast-1,PASS,,No RDS instances found
RDS,RDS Encryption Enabled,ap-southeast-2,PASS,,No RDS instances found
RDS,RDS Encryption Enabled,ap-south-1,PASS,,No RDS instances found
RDS,RDS Encryption Enabled,sa-east-1,PASS,,No RDS instances found
RDS,RDS Encryption Enabled,ap-east-1,PASS,,Region is not enabled
RDS,RDS Encryption Enabled,me-south-1,PASS,,Region is not enabled
RDS,RDS Automated Backups,us-east-1,PASS,,No RDS instances found
RDS,RDS Automated Backups,us-east-2,PASS,,No RDS instances found
RDS,RDS Automated Backups,us-west-1,PASS,,No RDS instances found
RDS,RDS Automated Backups,us-west-2,PASS,,No RDS instances found
RDS,RDS Automated Backups,ca-central-1,PASS,,No RDS instances found
RDS,RDS Automated Backups,eu-central-1,PASS,,No RDS instances found
RDS,RDS Automated Backups,eu-west-1,PASS,,No RDS instances found
RDS,RDS Automated Backups,eu-west-2,PASS,,No RDS instances found
RDS,RDS Automated Backups,eu-west-3,PASS,,No RDS instances found
RDS,RDS Automated Backups,eu-north-1,PASS,,No RDS instances found
RDS,RDS Automated Backups,ap-northeast-1,PASS,,No RDS instances found
RDS,RDS Automated Backups,ap-northeast-2,PASS,,No RDS instances found
RDS,RDS Automated Backups,ap-southeast-1,PASS,,No RDS instances found
RDS,RDS Automated Backups,ap-southeast-2,PASS,,No RDS instances found
RDS,RDS Automated Backups,ap-south-1,PASS,,No RDS instances found
RDS,RDS Automated Backups,sa-east-1,PASS,,No RDS instances found
RDS,RDS Automated Backups,ap-east-1,PASS,,Region is not enabled
RDS,RDS Automated Backups,me-south-1,PASS,,Region is not enabled
RDS,RDS Publicly Accessible,us-east-1,PASS,,No RDS instances found
RDS,RDS Publicly Accessible,us-east-2,PASS,,No RDS instances found
RDS,RDS Publicly Accessible,us-west-1,PASS,,No RDS instances found
RDS,RDS Publicly Accessible,us-west-2,PASS,,No RDS instances found
RDS,RDS Publicly Accessible,ca-central-1,PASS,,No RDS instances found
RDS,RDS Publicly Accessible,eu-central-1,PASS,,No RDS instances found
RDS,RDS Publicly Accessible,eu-west-1,PASS,,No RDS instances found
RDS,RDS Publicly Accessible,eu-west-2,PASS,,No RDS instances found
RDS,RDS Publicly Accessible,eu-west-3,PASS,,No RDS instances found
RDS,RDS Publicly Accessible,eu-north-1,PASS,,No RDS instances found
RDS,RDS Publicly Accessible,ap-northeast-1,PASS,,No RDS instances found
RDS,RDS Publicly Accessible,ap-northeast-2,PASS,,No RDS instances found
RDS,RDS Publicly Accessible,ap-southeast-1,PASS,,No RDS instances found
RDS,RDS Publicly Accessible,ap-southeast-2,PASS,,No RDS instances found
RDS,RDS Publicly Accessible,ap-south-1,PASS,,No RDS instances found
RDS,RDS Publicly Accessible,sa-east-1,PASS,,No RDS instances found
RDS,RDS Publicly Accessible,ap-east-1,PASS,,Region is not enabled
RDS,RDS Publicly Accessible,me-south-1,PASS,,Region is not enabled
IAM,SSH Keys Rotated,global,PASS,,No user accounts with SSH keys found
KMS,KMS Key Rotation,us-east-1,PASS,,No KMS keys found
KMS,KMS Key Rotation,us-east-2,PASS,,No KMS keys found
KMS,KMS Key Rotation,us-west-1,PASS,,No KMS keys found
KMS,KMS Key Rotation,us-west-2,PASS,,No KMS keys found
KMS,KMS Key Rotation,ca-central-1,PASS,,No KMS keys found
KMS,KMS Key Rotation,eu-central-1,PASS,,No KMS keys found
KMS,KMS Key Rotation,eu-west-1,PASS,,No KMS keys found
KMS,KMS Key Rotation,eu-west-2,PASS,,No KMS keys found
KMS,KMS Key Rotation,eu-west-3,PASS,,No KMS keys found
KMS,KMS Key Rotation,eu-north-1,PASS,,No KMS keys found
KMS,KMS Key Rotation,ap-northeast-1,PASS,,No KMS keys found
KMS,KMS Key Rotation,ap-northeast-2,PASS,,No KMS keys found
KMS,KMS Key Rotation,ap-southeast-1,PASS,,No KMS keys found
KMS,KMS Key Rotation,ap-southeast-2,PASS,,No KMS keys found
KMS,KMS Key Rotation,ap-south-1,PASS,,No KMS keys found
KMS,KMS Key Rotation,sa-east-1,PASS,,No KMS keys found
KMS,KMS Key Rotation,ap-east-1,PASS,,Region is not enabled
KMS,KMS Key Rotation,me-south-1,PASS,,Region is not enabled
CloudTrail,CloudTrail File Validation,us-east-1,FAIL,,CloudTrail is not enabled
CloudTrail,CloudTrail File Validation,us-east-2,FAIL,,CloudTrail is not enabled
CloudTrail,CloudTrail File Validation,us-west-1,FAIL,,CloudTrail is not enabled
CloudTrail,CloudTrail File Validation,us-west-2,FAIL,,CloudTrail is not enabled
CloudTrail,CloudTrail File Validation,ca-central-1,FAIL,,CloudTrail is not enabled
CloudTrail,CloudTrail File Validation,eu-central-1,FAIL,,CloudTrail is not enabled
CloudTrail,CloudTrail File Validation,eu-west-1,FAIL,,CloudTrail is not enabled
CloudTrail,CloudTrail File Validation,eu-west-2,FAIL,,CloudTrail is not enabled
CloudTrail,CloudTrail File Validation,eu-west-3,FAIL,,CloudTrail is not enabled
CloudTrail,CloudTrail File Validation,eu-north-1,FAIL,,CloudTrail is not enabled
CloudTrail,CloudTrail File Validation,ap-northeast-1,FAIL,,CloudTrail is not enabled
CloudTrail,CloudTrail File Validation,ap-northeast-2,FAIL,,CloudTrail is not enabled
CloudTrail,CloudTrail File Validation,ap-southeast-1,FAIL,,CloudTrail is not enabled
CloudTrail,CloudTrail File Validation,ap-southeast-2,FAIL,,CloudTrail is not enabled
CloudTrail,CloudTrail File Validation,ap-south-1,FAIL,,CloudTrail is not enabled
CloudTrail,CloudTrail File Validation,sa-east-1,FAIL,,CloudTrail is not enabled
CloudTrail,CloudTrail File Validation,ap-east-1,PASS,,Region is not enabled
CloudTrail,CloudTrail File Validation,me-south-1,PASS,,Region is not enabled
IAM,Password Expiration,global,FAIL,,Account does not have a password policy
IAM,Password Requires Lowercase,global,FAIL,,Account does not have a password policy
IAM,Password Requires Numbers,global,FAIL,,Account does not have a password policy
IAM,Password Requires Uppercase,global,FAIL,,Account does not have a password policy
IAM,Root Account In Use,global,FAIL,arn:aws:iam::--REDACTED--:root,Root account was last used 0 days ago
IAM,No User IAM Policies,global,PASS,,No user accounts found
CloudTrail,CloudTrail To CloudWatch,us-east-1,FAIL,,CloudTrail is not enabled
CloudTrail,CloudTrail To CloudWatch,us-east-2,FAIL,,CloudTrail is not enabled
CloudTrail,CloudTrail To CloudWatch,us-west-1,FAIL,,CloudTrail is not enabled
CloudTrail,CloudTrail To CloudWatch,us-west-2,FAIL,,CloudTrail is not enabled
CloudTrail,CloudTrail To CloudWatch,ca-central-1,FAIL,,CloudTrail is not enabled
CloudTrail,CloudTrail To CloudWatch,eu-central-1,FAIL,,CloudTrail is not enabled
CloudTrail,CloudTrail To CloudWatch,eu-west-1,FAIL,,CloudTrail is not enabled
CloudTrail,CloudTrail To CloudWatch,eu-west-2,FAIL,,CloudTrail is not enabled
CloudTrail,CloudTrail To CloudWatch,eu-west-3,FAIL,,CloudTrail is not enabled
CloudTrail,CloudTrail To CloudWatch,eu-north-1,FAIL,,CloudTrail is not enabled
CloudTrail,CloudTrail To CloudWatch,ap-northeast-1,FAIL,,CloudTrail is not enabled
CloudTrail,CloudTrail To CloudWatch,ap-northeast-2,FAIL,,CloudTrail is not enabled
CloudTrail,CloudTrail To CloudWatch,ap-southeast-1,FAIL,,CloudTrail is not enabled
CloudTrail,CloudTrail To CloudWatch,ap-southeast-2,FAIL,,CloudTrail is not enabled
CloudTrail,CloudTrail To CloudWatch,ap-south-1,FAIL,,CloudTrail is not enabled
CloudTrail,CloudTrail To CloudWatch,sa-east-1,FAIL,,CloudTrail is not enabled
CloudTrail,CloudTrail To CloudWatch,ap-east-1,PASS,,Region is not enabled
CloudTrail,CloudTrail To CloudWatch,me-south-1,PASS,,Region is not enabled
ConfigService,Config Service Enabled,us-east-1,FAIL,,Config Service is not configured
ConfigService,Config Service Enabled,us-east-2,FAIL,,Config Service is not configured
ConfigService,Config Service Enabled,us-west-1,FAIL,,Config Service is not configured
ConfigService,Config Service Enabled,us-west-2,FAIL,,Config Service is not configured
ConfigService,Config Service Enabled,ca-central-1,FAIL,,Config Service is not configured
ConfigService,Config Service Enabled,eu-central-1,FAIL,,Config Service is not configured
ConfigService,Config Service Enabled,eu-west-1,FAIL,,Config Service is not configured
ConfigService,Config Service Enabled,eu-west-2,FAIL,,Config Service is not configured
ConfigService,Config Service Enabled,eu-west-3,FAIL,,Config Service is not configured
ConfigService,Config Service Enabled,eu-north-1,FAIL,,Config Service is not configured
ConfigService,Config Service Enabled,ap-northeast-1,FAIL,,Config Service is not configured
ConfigService,Config Service Enabled,ap-northeast-2,FAIL,,Config Service is not configured
ConfigService,Config Service Enabled,ap-southeast-1,FAIL,,Config Service is not configured
ConfigService,Config Service Enabled,ap-southeast-2,FAIL,,Config Service is not configured
ConfigService,Config Service Enabled,ap-south-1,FAIL,,Config Service is not configured
ConfigService,Config Service Enabled,sa-east-1,FAIL,,Config Service is not configured
ConfigService,Config Service Enabled,ap-east-1,PASS,,Region is not enabled
ConfigService,Config Service Enabled,me-south-1,PASS,,Region is not enabled
ConfigService,Config Service Enabled,global,FAIL,,Config Service is not monitoring global services
CloudTrail,CloudTrail Bucket Access Logging,us-east-1,PASS,,No S3 buckets to check
CloudTrail,CloudTrail Bucket Access Logging,us-east-2,PASS,,No S3 buckets to check
CloudTrail,CloudTrail Bucket Access Logging,us-west-1,PASS,,No S3 buckets to check
CloudTrail,CloudTrail Bucket Access Logging,us-west-2,PASS,,No S3 buckets to check
CloudTrail,CloudTrail Bucket Access Logging,ca-central-1,PASS,,No S3 buckets to check
CloudTrail,CloudTrail Bucket Access Logging,eu-central-1,PASS,,No S3 buckets to check
CloudTrail,CloudTrail Bucket Access Logging,eu-west-1,PASS,,No S3 buckets to check
CloudTrail,CloudTrail Bucket Access Logging,eu-west-2,PASS,,No S3 buckets to check
CloudTrail,CloudTrail Bucket Access Logging,eu-west-3,PASS,,No S3 buckets to check
CloudTrail,CloudTrail Bucket Access Logging,eu-north-1,PASS,,No S3 buckets to check
CloudTrail,CloudTrail Bucket Access Logging,ap-northeast-1,PASS,,No S3 buckets to check
CloudTrail,CloudTrail Bucket Access Logging,ap-northeast-2,PASS,,No S3 buckets to check
CloudTrail,CloudTrail Bucket Access Logging,ap-southeast-1,PASS,,No S3 buckets to check
CloudTrail,CloudTrail Bucket Access Logging,ap-southeast-2,PASS,,No S3 buckets to check
CloudTrail,CloudTrail Bucket Access Logging,ap-south-1,PASS,,No S3 buckets to check
CloudTrail,CloudTrail Bucket Access Logging,sa-east-1,PASS,,No S3 buckets to check
CloudTrail,CloudTrail Bucket Access Logging,ap-east-1,PASS,,Region is not enabled
CloudTrail,CloudTrail Bucket Access Logging,me-south-1,PASS,,Region is not enabled
CloudTrail,CloudTrail Encryption,us-east-1,FAIL,,CloudTrail is not enabled
CloudTrail,CloudTrail Encryption,us-east-2,FAIL,,CloudTrail is not enabled
CloudTrail,CloudTrail Encryption,us-west-1,FAIL,,CloudTrail is not enabled
CloudTrail,CloudTrail Encryption,us-west-2,FAIL,,CloudTrail is not enabled
CloudTrail,CloudTrail Encryption,ca-central-1,FAIL,,CloudTrail is not enabled
CloudTrail,CloudTrail Encryption,eu-central-1,FAIL,,CloudTrail is not enabled
CloudTrail,CloudTrail Encryption,eu-west-1,FAIL,,CloudTrail is not enabled
CloudTrail,CloudTrail Encryption,eu-west-2,FAIL,,CloudTrail is not enabled
CloudTrail,CloudTrail Encryption,eu-west-3,FAIL,,CloudTrail is not enabled
CloudTrail,CloudTrail Encryption,eu-north-1,FAIL,,CloudTrail is not enabled
CloudTrail,CloudTrail Encryption,ap-northeast-1,FAIL,,CloudTrail is not enabled
CloudTrail,CloudTrail Encryption,ap-northeast-2,FAIL,,CloudTrail is not enabled
CloudTrail,CloudTrail Encryption,ap-southeast-1,FAIL,,CloudTrail is not enabled
CloudTrail,CloudTrail Encryption,ap-southeast-2,FAIL,,CloudTrail is not enabled
CloudTrail,CloudTrail Encryption,ap-south-1,FAIL,,CloudTrail is not enabled
CloudTrail,CloudTrail Encryption,sa-east-1,FAIL,,CloudTrail is not enabled
CloudTrail,CloudTrail Encryption,ap-east-1,PASS,,Region is not enabled
CloudTrail,CloudTrail Encryption,me-south-1,PASS,,Region is not enabled
CloudTrail,CloudTrail Bucket Private,us-east-1,PASS,,No S3 buckets to check
CloudTrail,CloudTrail Bucket Private,us-east-2,PASS,,No S3 buckets to check
CloudTrail,CloudTrail Bucket Private,us-west-1,PASS,,No S3 buckets to check
CloudTrail,CloudTrail Bucket Private,us-west-2,PASS,,No S3 buckets to check
CloudTrail,CloudTrail Bucket Private,ca-central-1,PASS,,No S3 buckets to check
CloudTrail,CloudTrail Bucket Private,eu-central-1,PASS,,No S3 buckets to check
CloudTrail,CloudTrail Bucket Private,eu-west-1,PASS,,No S3 buckets to check
CloudTrail,CloudTrail Bucket Private,eu-west-2,PASS,,No S3 buckets to check
CloudTrail,CloudTrail Bucket Private,eu-west-3,PASS,,No S3 buckets to check
CloudTrail,CloudTrail Bucket Private,eu-north-1,PASS,,No S3 buckets to check
CloudTrail,CloudTrail Bucket Private,ap-northeast-1,PASS,,No S3 buckets to check
CloudTrail,CloudTrail Bucket Private,ap-northeast-2,PASS,,No S3 buckets to check
CloudTrail,CloudTrail Bucket Private,ap-southeast-1,PASS,,No S3 buckets to check
CloudTrail,CloudTrail Bucket Private,ap-southeast-2,PASS,,No S3 buckets to check
CloudTrail,CloudTrail Bucket Private,ap-south-1,PASS,,No S3 buckets to check
CloudTrail,CloudTrail Bucket Private,sa-east-1,PASS,,No S3 buckets to check
CloudTrail,CloudTrail Bucket Private,ap-east-1,PASS,,Region is not enabled
CloudTrail,CloudTrail Bucket Private,me-south-1,PASS,,Region is not enabled
EC2,VPC Flow Logs Enabled,us-east-1,FAIL,vpc-b9f5d2c3,VPC flow logs are not enabled
EC2,VPC Flow Logs Enabled,us-east-2,FAIL,vpc-2194514a,VPC flow logs are not enabled
EC2,VPC Flow Logs Enabled,us-west-1,FAIL,vpc-963328f1,VPC flow logs are not enabled
EC2,VPC Flow Logs Enabled,us-west-2,FAIL,vpc-651c8d1d,VPC flow logs are not enabled
EC2,VPC Flow Logs Enabled,ca-central-1,FAIL,vpc-fa641e92,VPC flow logs are not enabled
EC2,VPC Flow Logs Enabled,eu-central-1,FAIL,vpc-0a509560,VPC flow logs are not enabled
EC2,VPC Flow Logs Enabled,eu-west-1,FAIL,vpc-a901e6d0,VPC flow logs are not enabled
EC2,VPC Flow Logs Enabled,eu-west-2,FAIL,vpc-1b394473,VPC flow logs are not enabled
EC2,VPC Flow Logs Enabled,eu-west-3,FAIL,vpc-6406090d,VPC flow logs are not enabled
EC2,VPC Flow Logs Enabled,eu-north-1,FAIL,vpc-9c4f99f5,VPC flow logs are not enabled
EC2,VPC Flow Logs Enabled,ap-northeast-1,FAIL,vpc-9f0401f8,VPC flow logs are not enabled
EC2,VPC Flow Logs Enabled,ap-northeast-2,FAIL,vpc-0693476d,VPC flow logs are not enabled
EC2,VPC Flow Logs Enabled,ap-southeast-1,FAIL,vpc-5f282338,VPC flow logs are not enabled
EC2,VPC Flow Logs Enabled,ap-southeast-2,FAIL,vpc-9f605ef8,VPC flow logs are not enabled
EC2,VPC Flow Logs Enabled,ap-south-1,FAIL,vpc-399c9e51,VPC flow logs are not enabled
EC2,VPC Flow Logs Enabled,sa-east-1,FAIL,vpc-8edee4e9,VPC flow logs are not enabled
EC2,VPC Flow Logs Enabled,ap-east-1,PASS,,Region is not enabled
EC2,VPC Flow Logs Enabled,me-south-1,PASS,,Region is not enabled
EC2,Default Security Group,us-east-1,FAIL,arn:aws:ec2:us-east-1:--REDACTED--:security-group/sg-813886d6,Default security group has 1 inbound and 1 outbound rules
EC2,Default Security Group,us-east-2,FAIL,arn:aws:ec2:us-east-2:--REDACTED--:security-group/sg-ffe5229b,Default security group has 1 inbound and 1 outbound rules
EC2,Default Security Group,us-west-1,FAIL,arn:aws:ec2:us-west-1:--REDACTED--:security-group/sg-9a1a39e4,Default security group has 1 inbound and 1 outbound rules
EC2,Default Security Group,us-west-2,FAIL,arn:aws:ec2:us-west-2:--REDACTED--:security-group/sg-e1a7b6a6,Default security group has 1 inbound and 1 outbound rules
EC2,Default Security Group,ca-central-1,FAIL,arn:aws:ec2:ca-central-1:--REDACTED--:security-group/sg-cf9917a1,Default security group has 1 inbound and 1 outbound rules
EC2,Default Security Group,eu-central-1,FAIL,arn:aws:ec2:eu-central-1:--REDACTED--:security-group/sg-522a1237,Default security group has 1 inbound and 1 outbound rules
EC2,Default Security Group,eu-west-1,FAIL,arn:aws:ec2:eu-west-1:--REDACTED--:security-group/sg-3baf7f70,Default security group has 1 inbound and 1 outbound rules
EC2,Default Security Group,eu-west-2,FAIL,arn:aws:ec2:eu-west-2:--REDACTED--:security-group/sg-0cc6816d,Default security group has 1 inbound and 1 outbound rules
EC2,Default Security Group,eu-west-3,FAIL,arn:aws:ec2:eu-west-3:--REDACTED--:security-group/sg-70d2751c,Default security group has 1 inbound and 1 outbound rules
EC2,Default Security Group,eu-north-1,FAIL,arn:aws:ec2:eu-north-1:--REDACTED--:security-group/sg-71ca081b,Default security group has 1 inbound and 1 outbound rules
EC2,Default Security Group,ap-northeast-1,FAIL,arn:aws:ec2:ap-northeast-1:--REDACTED--:security-group/sg-69540e1a,Default security group has 1 inbound and 1 outbound rules
EC2,Default Security Group,ap-northeast-2,FAIL,arn:aws:ec2:ap-northeast-2:--REDACTED--:security-group/sg-892992e9,Default security group has 1 inbound and 1 outbound rules
EC2,Default Security Group,ap-southeast-1,FAIL,arn:aws:ec2:ap-southeast-1:--REDACTED--:security-group/sg-99d1f5e7,Default security group has 1 inbound and 1 outbound rules
EC2,Default Security Group,ap-southeast-2,FAIL,arn:aws:ec2:ap-southeast-2:--REDACTED--:security-group/sg-116d2960,Default security group has 1 inbound and 1 outbound rules
EC2,Default Security Group,ap-south-1,FAIL,arn:aws:ec2:ap-south-1:--REDACTED--:security-group/sg-de97d2bf,Default security group has 1 inbound and 1 outbound rules
EC2,Default Security Group,sa-east-1,FAIL,arn:aws:ec2:sa-east-1:--REDACTED--:security-group/sg-b70c46ca,Default security group has 1 inbound and 1 outbound rules
EC2,Default Security Group,ap-east-1,PASS,,Region is not enabled
EC2,Default Security Group,me-south-1,PASS,,Region is not enabled
CloudFront,Public S3 CloudFront Origin,global,PASS,,No CloudFront distributions found
EC2,VPC Multiple Subnets,us-east-1,PASS,vpc-b9f5d2c3,There are 6 subnets used in one VPC.
EC2,VPC Multiple Subnets,us-east-2,PASS,vpc-2194514a,There are 3 subnets used in one VPC.
EC2,VPC Multiple Subnets,us-west-1,PASS,vpc-963328f1,There are 2 subnets used in one VPC.
EC2,VPC Multiple Subnets,us-west-2,PASS,vpc-651c8d1d,There are 4 subnets used in one VPC.
EC2,VPC Multiple Subnets,ca-central-1,PASS,vpc-fa641e92,There are 2 subnets used in one VPC.
EC2,VPC Multiple Subnets,eu-central-1,PASS,vpc-0a509560,There are 3 subnets used in one VPC.
EC2,VPC Multiple Subnets,eu-west-1,PASS,vpc-a901e6d0,There are 3 subnets used in one VPC.
EC2,VPC Multiple Subnets,eu-west-2,PASS,vpc-1b394473,There are 3 subnets used in one VPC.
EC2,VPC Multiple Subnets,eu-west-3,PASS,vpc-6406090d,There are 3 subnets used in one VPC.
EC2,VPC Multiple Subnets,eu-north-1,PASS,vpc-9c4f99f5,There are 3 subnets used in one VPC.
EC2,VPC Multiple Subnets,ap-northeast-1,PASS,vpc-9f0401f8,There are 3 subnets used in one VPC.
EC2,VPC Multiple Subnets,ap-northeast-2,PASS,vpc-0693476d,There are 3 subnets used in one VPC.
EC2,VPC Multiple Subnets,ap-southeast-1,PASS,vpc-5f282338,There are 3 subnets used in one VPC.
EC2,VPC Multiple Subnets,ap-southeast-2,PASS,vpc-9f605ef8,There are 3 subnets used in one VPC.
EC2,VPC Multiple Subnets,ap-south-1,PASS,vpc-399c9e51,There are 3 subnets used in one VPC.
EC2,VPC Multiple Subnets,sa-east-1,PASS,vpc-8edee4e9,There are 3 subnets used in one VPC.
EC2,VPC Multiple Subnets,ap-east-1,PASS,,Region is not enabled
EC2,VPC Multiple Subnets,me-south-1,PASS,,Region is not enabled
SES,Email DKIM Enabled,us-east-1,PASS,,No SES identities found
SES,Email DKIM Enabled,us-west-2,PASS,,No SES identities found
SES,Email DKIM Enabled,eu-west-1,PASS,,No SES identities found
EC2,Public AMI,us-east-1,PASS,,No AMIs found
EC2,Public AMI,us-east-2,PASS,,No AMIs found
EC2,Public AMI,us-west-1,PASS,,No AMIs found
EC2,Public AMI,us-west-2,PASS,,No AMIs found
EC2,Public AMI,ca-central-1,PASS,,No AMIs found
EC2,Public AMI,eu-central-1,PASS,,No AMIs found
EC2,Public AMI,eu-west-1,PASS,,No AMIs found
EC2,Public AMI,eu-west-2,PASS,,No AMIs found
EC2,Public AMI,eu-west-3,PASS,,No AMIs found
EC2,Public AMI,eu-north-1,PASS,,No AMIs found
EC2,Public AMI,ap-northeast-1,PASS,,No AMIs found
EC2,Public AMI,ap-northeast-2,PASS,,No AMIs found
EC2,Public AMI,ap-southeast-1,PASS,,No AMIs found
EC2,Public AMI,ap-southeast-2,PASS,,No AMIs found
EC2,Public AMI,ap-south-1,PASS,,No AMIs found
EC2,Public AMI,sa-east-1,PASS,,No AMIs found
EC2,Public AMI,ap-east-1,PASS,,Region is not enabled
EC2,Public AMI,me-south-1,PASS,,Region is not enabled
SNS,SNS Topic Policies,us-east-1,PASS,,No SNS topics found
SNS,SNS Topic Policies,us-east-2,PASS,,No SNS topics found
SNS,SNS Topic Policies,us-west-1,PASS,,No SNS topics found
SNS,SNS Topic Policies,us-west-2,PASS,,No SNS topics found
SNS,SNS Topic Policies,ca-central-1,PASS,,No SNS topics found
SNS,SNS Topic Policies,eu-central-1,PASS,,No SNS topics found
SNS,SNS Topic Policies,eu-west-1,PASS,,No SNS topics found
SNS,SNS Topic Policies,eu-west-2,PASS,,No SNS topics found
SNS,SNS Topic Policies,eu-west-3,PASS,,No SNS topics found
SNS,SNS Topic Policies,eu-north-1,PASS,,No SNS topics found
SNS,SNS Topic Policies,ap-northeast-1,PASS,,No SNS topics found
SNS,SNS Topic Policies,ap-northeast-2,PASS,,No SNS topics found
SNS,SNS Topic Policies,ap-southeast-1,PASS,,No SNS topics found
SNS,SNS Topic Policies,ap-southeast-2,PASS,,No SNS topics found
SNS,SNS Topic Policies,ap-south-1,PASS,,No SNS topics found
SNS,SNS Topic Policies,sa-east-1,PASS,,No SNS topics found
SNS,SNS Topic Policies,ap-east-1,PASS,,Region is not enabled
SNS,SNS Topic Policies,me-south-1,PASS,,Region is not enabled
CloudFront,Secure CloudFront Origin,global,PASS,,No CloudFront distributions found
CloudFront,Secure CloudFront Origin,global,PASS,,No CloudFront origins without HTTPS or with insecure protocols found
Lambda,Lambda Old Runtimes,us-east-1,PASS,,No Lambda functions found
Lambda,Lambda Old Runtimes,us-east-2,PASS,,No Lambda functions found
Lambda,Lambda Old Runtimes,us-west-1,PASS,,No Lambda functions found
Lambda,Lambda Old Runtimes,us-west-2,PASS,,No Lambda functions found
Lambda,Lambda Old Runtimes,ca-central-1,PASS,,No Lambda functions found
Lambda,Lambda Old Runtimes,eu-central-1,PASS,,No Lambda functions found
Lambda,Lambda Old Runtimes,eu-west-1,PASS,,No Lambda functions found
Lambda,Lambda Old Runtimes,eu-west-2,PASS,,No Lambda functions found
Lambda,Lambda Old Runtimes,eu-west-3,PASS,,No Lambda functions found
Lambda,Lambda Old Runtimes,eu-north-1,PASS,,No Lambda functions found
Lambda,Lambda Old Runtimes,ap-northeast-1,PASS,,No Lambda functions found
Lambda,Lambda Old Runtimes,ap-northeast-2,PASS,,No Lambda functions found
Lambda,Lambda Old Runtimes,ap-southeast-1,PASS,,No Lambda functions found
Lambda,Lambda Old Runtimes,ap-southeast-2,PASS,,No Lambda functions found
Lambda,Lambda Old Runtimes,ap-south-1,PASS,,No Lambda functions found
Lambda,Lambda Old Runtimes,sa-east-1,PASS,,No Lambda functions found
Lambda,Lambda Old Runtimes,ap-east-1,PASS,,Region is not enabled
Lambda,Lambda Old Runtimes,me-south-1,PASS,,Region is not enabled
Redshift,Redshift Encryption Enabled,us-east-1,PASS,,No Redshift clusters found
Redshift,Redshift Encryption Enabled,us-east-2,PASS,,No Redshift clusters found
Redshift,Redshift Encryption Enabled,us-west-1,PASS,,No Redshift clusters found
Redshift,Redshift Encryption Enabled,us-west-2,PASS,,No Redshift clusters found
Redshift,Redshift Encryption Enabled,ca-central-1,PASS,,No Redshift clusters found
Redshift,Redshift Encryption Enabled,eu-central-1,PASS,,No Redshift clusters found
Redshift,Redshift Encryption Enabled,eu-west-1,PASS,,No Redshift clusters found
Redshift,Redshift Encryption Enabled,eu-west-2,PASS,,No Redshift clusters found
